,Ti,Al,Mn,Nb,Cr,Mo,V,Zr,Hf,O,Ta,Si,W,C,B,Fe,Ru,Ni,Y,Re,TestT,logYS,logTS,logEl,logHV,logCost
380,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,573,2.977723605288848,,0.3010299956639812,,1.025155171049368
381,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.954242509439325,,0.4771212547196624,,1.025155171049368
382,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,2.778151250383643,,0.7781512503836436,,1.025155171049368
383,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.977723605288848,,-0.3010299956639812,,1.025155171049368
384,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,573,2.89209460269048,,0.3424226808222063,,1.025155171049368
385,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.886490725172482,,0.4771212547196624,,1.025155171049368
386,49.0,47.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,2.230448921378274,,1.477121254719662,,1.025155171049368
387,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.917505509552547,,0.7781512503836436,,0.6908565437992692
388,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,573,2.952308009662125,,0.9030899869919435,,0.6908565437992692
389,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1073,2.879669205632053,,1.301029995663981,,0.6908565437992692
390,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.713490543093942,,1.176091259055681,,0.6908565437992692
391,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.86391737695786,,0.6989700043360189,,0.6873480406995778
392,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,573,2.792391689498254,,0.8750612633917001,,0.6873480406995778
393,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1073,2.741939077729199,,1.653212513775344,,0.6873480406995778
394,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.617000341120899,,1.176091259055681,,0.6873480406995778
395,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.577491799837226,2.631443769013172,-0.09691001300805639,,1.509877433362736
396,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.541579243946581,2.575187844927661,-0.1549019599857432,,1.509877433362736
397,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.621176281775035,2.687528961214634,0.04139268515822508,,1.509877433362736
398,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.705863712283919,2.769377326076139,0.04139268515822508,,1.509877433362736
399,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.708420900134713,2.846337112129805,0.4471580313422192,,1.509877433362736
400,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.624282095835668,2.745855195173729,0.5797835966168101,,1.509877433362736
401,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.658011396657113,2.77887447200274,0.3979400086720376,,1.509877433362736
402,48.5,47.0,0.0,2.5,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.685741738602264,2.749736315569061,0.4623979978989561,,1.509877433362736
403,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.823474229170301,2.926342446625655,0.6627578316815741,,0.6908565437992692
404,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,573,2.770115294787102,2.911690158753861,0.8195439355418687,,0.6908565437992692
405,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1073,2.750508394851346,2.8055008581584,1.619093330626743,,0.6908565437992692
406,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.57978359661681,2.619093330626743,1.586587304671755,,0.6908565437992692
407,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.698970004336019,2.811575005870593,0.5910646070264992,,0.6908565437992692
408,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.468347330412157,2.496929648073215,1.53655844257153,,0.6908565437992692
409,48.85,47.0,0.0,1.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.898176483497676,2.961421094066448,0.4771212547196624,,0.7100901946503376
410,48.85,47.0,0.0,1.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0,0.0,0.0,573,2.838849090737255,2.947923619831726,0.6627578316815741,,0.7100901946503376
411,48.85,47.0,0.0,1.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0,0.0,0.0,1073,2.791690649020118,2.866287339084195,1.257678574869185,,0.7100901946503376
412,48.85,47.0,0.0,1.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.629409599102719,2.663700925389648,1.301029995663981,,0.7100901946503376
413,48.85,47.0,0.0,1.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.736396502276643,2.82020145948564,0.4471580313422192,,0.7100901946503376
414,48.85,47.0,0.0,1.8,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.477121254719663,2.526339277389844,1.519827993775719,,0.7100901946503376
415,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.909020854211156,3.004321373782643,0.6720978579357175,,0.6908565437992692
416,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,573,2.988112840268352,3.02938377768521,0.724275869600789,,0.6908565437992692
417,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1073,2.888740960682893,2.967079734144497,1.340444114840118,,0.6908565437992692
418,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.661812685537261,2.696356388733332,1.184691430817599,,0.6908565437992692
419,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.864511081058392,2.946452265013073,0.5910646070264992,,0.6873480406995778
420,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,573,2.80413943233535,2.937517892017347,0.8512583487190752,,0.6873480406995778
421,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1073,2.757396028793024,2.857935264719429,1.658011396657112,,0.6873480406995778
422,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.60959440922522,2.658011396657113,1.14921911265538,,0.6873480406995778
423,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.736396502276643,2.823474229170301,0.4771212547196624,,0.6873480406995778
424,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.521138083704036,2.546542663478131,1.556302500767287,,0.6873480406995778
425,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.725911632295048,2.756636108245848,0.2787536009528289,,0.6908565437992692
426,49.85,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,1273,2.615950051656401,2.651278013998144,1.614897216033135,,0.6908565437992692
427,48.85,47.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.76,,,,0.6891152344179888
428,47.85,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.82,,,,0.6873480406995778
429,48.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.8,2.793790384690819,,,0.5882285089871051
430,48.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.795184589682424,2.8208579894397,-0.3979400086720376,,0.5882285089871051
431,48.0,44.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.84,2.74350976472843,,,1.00299515244425
432,48.0,44.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.836324115706752,2.853089529851866,-0.3979400086720376,,1.00299515244425
433,44.8,44.0,0.0,7.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.829946695941636,2.842609239610562,-0.5228787452803376,,0.736212988593767
434,44.8,44.0,0.0,7.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.800717078282385,2.848804701051804,-0.1549019599857432,,0.736212988593767
435,47.8,44.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.836324115706752,2.843855422623161,-0.6989700043360187,,1.459185658703545
436,47.8,44.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.826722520168992,2.8750612633917,-0.09691001300805639,,1.459185658703545
437,47.8,44.0,0.0,4.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.851258348719075,2.878521795501206,-0.5228787452803376,,2.48093530403448
438,47.8,44.0,0.0,4.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.808210972924222,2.836956737059551,-0.3979400086720376,,2.48093530403448
439,47.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.790285164033242,2.838849090737255,-0.09691001300805639,,1.000386078907255
440,47.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.865103974641128,2.912222056532416,0.3010299956639812,,1.000386078907255
441,46.8,44.0,0.0,4.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.808885867359812,2.848189116991399,-0.3010299956639812,,1.067165316034902
442,46.8,44.0,0.0,4.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.864511081058392,2.877946951629188,-0.2218487496163564,,1.067165316034902
443,46.8,44.0,0.0,4.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.789580712164426,2.825426117767823,-0.3979400086720376,,2.492434301666695
444,46.8,44.0,0.0,4.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.827369273053825,2.88309335857569,0.04139268515822508,,2.492434301666695
445,50.0,46.5,0.0,0.0,1.0,0.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.574031267727719,2.6414741105041,0.3010299956639812,,1.886071142960987
446,50.0,46.5,0.0,0.0,1.0,0.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.663700925389648,2.716003343634799,0.6127838567197355,,1.886071142960987
447,50.0,46.5,0.0,0.0,1.0,0.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.6232492903979,2.662757831681574,0.146128035678238,,1.886071142960987
448,50.0,46.5,0.0,0.0,1.0,0.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.600972895686748,2.631443769013172,0.2041199826559248,,1.886071142960987
449,50.0,46.5,0.0,0.0,1.0,0.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.650307523131937,2.700703717145019,0.5440680443502757,,1.886071142960987
450,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.857332496431269,2.905795880367869,0.4771212547196624,,0.61668746613131
451,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,773,2.778151250383643,2.880813592280791,,,0.61668746613131
452,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.740362689494244,2.845098040014257,,,0.61668746613131
453,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.602059991327963,2.698970004336019,1.959041392321094,,0.61668746613131
454,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.255272505103306,2.342422680822206,,,0.61668746613131
455,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,2.0,2.176091259055681,2.387389826338729,,0.61668746613131
456,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.903089986991944,2.954242509439325,0.414973347970818,,0.61668746613131
457,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,473,2.845098040014257,2.929418925714293,,,0.61668746613131
458,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,673,2.857332496431269,2.977723605288848,,,0.61668746613131
459,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,773,2.8750612633917,2.944482672150169,,,0.61668746613131
460,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.845098040014257,2.954242509439325,0.8195439355418687,,0.61668746613131
461,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.838849090737255,2.903089986991944,,,0.61668746613131
462,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.732393759822969,2.792391689498254,1.845098040014257,,0.61668746613131
463,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.57978359661681,2.602059991327963,,,0.61668746613131
464,52.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,2.322219294733919,2.397940008672037,1.963787827345555,,0.61668746613131
465,52.8,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.740362689494244,2.838849090737255,0.146128035678238,,0.5896291273372272
466,52.8,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,673,2.778151250383643,2.903089986991944,,,0.5896291273372272
467,52.8,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.698970004336019,2.924279286061882,1.041392685158225,,0.5896291273372272
468,52.8,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.447158031342219,2.602059991327963,2.0,,0.5896291273372272
469,52.8,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.079181246047625,2.176091259055681,,,0.5896291273372272
470,52.8,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,1.477121254719662,1.903089986991944,2.477121254719663,,0.5896291273372272
471,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.71,,,,0.5798567643598166
472,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.71,,,,0.5798567643598166
473,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.71,,,,0.5798567643598166
474,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.71,,,,0.5798567643598166
475,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.71,,,,0.5798567643598166
476,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.676693609624866,2.740362689494244,0.04139268515822508,,0.6182603051146178
477,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.648360010980932,2.716003343634799,0.0,,0.6182603051146178
478,48.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.602059991327963,,,,0.5880816442686724
479,48.8,47.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.653212513775344,2.763427993562937,-0.09691001300805639,,0.617337654396757
480,48.0,48.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.399673721481038,2.484299839346786,0.4471580313422192,,0.5706981545145281
481,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.544068044350276,2.591064607026499,-0.3979400086720376,,0.7904601692081193
482,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,773,2.544068044350276,2.612783856719735,-0.3010299956639812,,0.7904601692081193
483,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.537819095073274,2.574031267727719,0.07918124604762482,,0.7904601692081193
484,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.531478917042255,2.628388930050312,0.146128035678238,,0.7904601692081193
485,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.518513939877888,2.653212513775344,1.041392685158225,,0.7904601692081193
486,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.531478917042255,2.759667844689631,0.6020599913279624,,0.7904601692081193
487,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,773,2.602059991327963,2.763427993562937,0.4313637641589874,,0.7904601692081193
488,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.640481436970422,2.7481880270062,0.3222192947339193,,0.7904601692081193
489,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.591064607026499,2.76715586608218,0.9542425094393249,,0.7904601692081193
490,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.518513939877888,2.612783856719735,1.477121254719662,,0.7904601692081193
491,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,773,2.585460729508501,2.785329835010767,0.3617278360175928,,0.7904601692081193
492,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.568201724066995,2.770852011642144,0.4771212547196624,,0.7904601692081193
493,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.591064607026499,2.77451696572855,1.079181246047625,,0.7904601692081193
494,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.591064607026499,2.690196080028514,0.0,,0.7904601692081193
495,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.491361693834273,2.602059991327963,1.602059991327962,,0.7904601692081193
496,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.544068044350276,,,,0.5539103310085439
497,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.544068044350276,,,,0.5539103310085439
498,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.301029995663981,,,,0.5539103310085439
499,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.278753600952829,,,,0.5539103310085439
500,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.544068044350276,,,,0.5539103310085439
501,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.45484486000851,,,,0.5539103310085439
502,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.447158031342219,,,,0.5539103310085439
503,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.311753861055754,,,,0.5539103310085439
504,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.544068044350276,,,,0.5539103310085439
